source_id,ra,dec,parallax,pmra,pmdec,pm,distance_gspphot,x_pc,y_pc,z_pc
5254556074797382016,159.1194719477569,-59.17508300311562,0.4245562972308158,-4.259685483619677,2.4166322566811145,4.8974514,2082.3887,-996.9722361232178,380.31850000022706,-1788.2245096309182
4290354917755176832,296.66955494002775,4.388870208467093,1.3985793189501778,4.548505472216538,-4.614773066126744,6.4795856,595.956,266.70702834213705,-530.9906133244015,45.605740102342516
5422652985827886080,140.9921985524466,-46.82126504729795,1.312080057445452,-11.153079142598456,7.560019133211396,13.4738655,772.2417,-410.6195098565567,332.60570656634764,-563.1361338997453
5816308453873136384,251.51669131593752,-64.14057334168787,0.7016808257922672,0.4446349508408984,-4.971216349804972,4.991061,1445.1338,-199.82815578369,-597.8020997286727,-1300.4280286192386
4154625533092731648,278.6248533087518,-11.428258896577017,0.576601438911749,0.0823892450032967,-0.7500403400606953,0.7545518,1630.5806,239.68062220947138,-1580.178051059554,-323.0845390656597
4471093940487662592,271.99927178808747,4.284455130427761,1.3468986256898423,6.7759767913458395,2.496863988449249,7.22137,783.3102,27.25081469929079,-780.6457005391583,58.51967833123815
5902773326741267456,230.03862050524472,-47.97766340114565,0.8295878825434658,-2.0183598505069433,-2.618026059897338,3.305728,1319.7517,-567.4263159926625,-677.1587939846788,-980.4223035514342
3086764137756140672,115.42438388480636,0.7786073262623979,1.4951168171319924,-4.843116588754484,2.7828344761730817,5.585691,783.8027,-336.47074072528693,707.828135891135,10.650971971964783
5219345997284525824,142.33273943963337,-70.79554148154453,1.6313053405988711,-11.31826178097246,16.04944951846359,19.638937,657.1332,-171.1043915320713,132.0883960116577,-620.5642475842022
6732230914304634624,282.8106966218042,-35.07764040152616,1.3521867995116237,2.1636253186348946,-5.495385649811178,5.905975,731.1035,132.6649624848464,-583.4228329118444,-420.1548922460175
4204875580969373824,289.32482217552837,-7.156346528504961,1.0875413746213454,-0.4787578927091369,-5.896923761658658,5.9163265,927.8292,304.6483752200675,-868.7325026341822,-115.58646423938949
6081614970343212928,198.32262255121628,-50.295157395401425,0.9379771323614088,-7.03412635934169,1.1728280528661643,7.1312313,1220.4016,-740.1063642634346,-245.09100403726748,-938.9105572946362
3124027235358636928,97.40239149816044,2.287914807911557,0.7920508554119647,1.238982279193562,-1.1269307187439648,1.6748283,1231.0205,-158.47454309513677,1219.7877667627233,49.14361267800848
6094615359616363904,207.24385264327847,-48.57977068254277,1.1153219103227563,-7.348554526508151,9.264360141427124,11.824958,733.7331,-431.5711646870701,-222.21517228141852,-550.2099681523366
4153984895733293312,274.4070063902656,-11.120917698630262,0.5314270940906758,-0.9783758679926928,-3.53497953664659,3.667874,2321.8875,175.06580450198226,-2271.5517517439484,-447.84614087800617
6136162846011105280,198.18935447306072,-44.66036979845714,0.5163975393830987,-3.7476052383781937,1.1700988235840066,3.9260254,1718.6494,-1161.3651655185959,-381.59834595463906,-1208.0436311677686
5370839050126294016,177.98538013708728,-50.039550876804434,0.3109489860618855,-3.3479085968068403,3.4210310091547345,4.7866426,3053.963,-1960.221805160136,68.9532477280014,-2340.825907574397
43325160478072704,56.336131253545766,16.584255313102034,1.5637851592106675,-4.0282641747106895,-6.306424231650325,7.4831743,621.6272,330.24601404000646,495.8601294806107,177.4279515239915
3218784109511173504,88.11480765728487,0.2900919202658759,0.7103003202402417,-0.0627953712078603,-2.140066945994591,2.140988,1250.654,41.14208346904965,1249.9610638298495,6.332108114712627
5338789798038983168,164.24922924314177,-59.0357155243983,0.5590656365980844,-8.601623862341812,3.241053295889728,9.191973,1687.8081,-835.7770173156448,235.7256344821944,-1447.275504180369
3106424711330392960,100.12668912864986,-2.8366444792439407,0.5377041484772191,0.8020438758138483,-1.0644461154269762,1.3327866,2109.6523,-370.4757475022322,2074.2421322061214,-104.40366080245822
4106003479657162752,281.70136612597895,-11.736667981387985,0.8365528893548054,-0.5177996990992138,-4.059722924824323,4.0926113,1324.6316,263.03268876414467,-1269.98431994534,-269.4485246814997
5292005200279250688,113.1692397349735,-61.37822811728591,1.1638124673398331,-6.462116596588299,8.284655839869911,10.506878,866.2601,-163.26559667824176,381.4926895749432,-760.4039936732208
