source_id,ra,dec,parallax,pmra,pmdec,pm,distance_gspphot,x_pc,y_pc,z_pc
4388823502631790592,262.0185529022974,3.1852847904404538,1.746508059270667,-4.5551339083937075,0.3847326367494481,4.5713525,559.1291,-77.51649439115724,-552.857413641581,31.068050239071628
6358399434746290688,328.048717158088,-74.9936979918333,1.9199609048692805,1.6696979592432868,-21.23266707539645,21.298218,519.3676,114.10385815794099,-71.16517341263463,-501.65578993606977
3463914802380464896,178.36379289449454,-36.45942241855077,1.518702538804622,-30.686074210162364,14.251584617245074,33.83405,653.9867,-525.7726024293202,15.018676879514205,-388.63377832656124
2682024115040749568,331.76048998398727,0.9761433127102292,3.131311141346365,-2.597978025883442,-13.175033907272857,13.428739,318.3324,280.40294475208077,-150.5997842657261,5.4231396108072545
5254458729322793856,159.11183900783175,-60.00066310835477,1.1920215872797324,-17.096560363004272,3.851628030185924,17.525051,819.1204,-382.63548254703,146.02369681543703,-709.3838151244465
5910934898452327168,261.1506716297253,-60.92043003191114,1.1054783830710735,-2.341253844021454,-9.559139604418515,9.841678,862.8665,-64.51501023734528,-414.3815476424701,-754.0983644391204
3204830383537431296,67.12172179777284,-2.9625219919497523,1.368509812031376,3.1179781424868427,-6.416296554567131,7.133768,607.4482,235.84486721603673,558.9140315592728,-31.39457942464408
4201315950739281024,289.64771779471613,-9.301313960862522,1.0831028400290346,-0.8287124189612819,-8.779389288819063,8.818415,839.655,278.61029308899134,-780.3713826888343,-135.71045903018378
2609955865188371456,343.1783812813537,-8.708023872120641,1.800751077599571,10.463623525489249,-15.018448946249457,18.30413,533.9932,505.25171861923485,-152.75252941515174,-80.84617019885818
5886491174425620608,227.9486593544991,-56.47040698890041,2.1800756776599735,-5.7834608896450765,-9.194483866423235,10.86218,439.22,-162.49987029055274,-180.14949832602602,-366.13407217634733
6112541728474832128,203.3424544533989,-42.86523137556771,1.0079986988410574,-13.861932799062238,-0.6168979764304421,13.875653,889.8362,-598.829185548499,-258.42277180276744,-605.3344037633547
4818388436310143616,72.88389191342536,-37.74607602785937,3.268181283653574,22.164338072798373,-4.288133934576866,22.57534,301.0692,70.06464853853893,227.5210797787744,-184.30346299001434
5811607766777819392,261.7663484120655,-67.38678685665693,1.7125772098509782,4.1221583784381615,-0.1218544371834968,4.123959,531.5443,-29.269759130260827,-202.27642854014127,-490.6800082742231
3462393799842775424,182.03597792796987,-35.49581658496915,0.9290325109484224,-7.060961492029287,3.868777971003446,8.0513735,1215.4752,-988.9640434849546,-35.15715985958105,-705.7577889187885
4659822847978397184,86.6692310868917,-67.04850651648775,2.734284428419215,9.35971830280996,20.646355549963303,22.66884,356.878,8.085517382489158,138.930096008366,-328.62586586536924
5247446323338948224,145.8505135989931,-66.45485347927402,1.1382767390389124,0.6500853730904694,-1.404850904325174,1.547972,803.6483,-265.6804913139203,180.2140678214233,-736.741037534451
5262489875783230464,109.38133512502776,-74.69564266401657,4.07065637485701,33.394895710485635,-10.19883818407737,34.91755,243.2346,-21.305314936618757,60.562685282122274,-234.60885606479158
6017404247195289472,248.76355508171363,-39.637896646849505,1.954456549711403,-2.6171713764586007,-11.290903802778772,11.590259,504.7797,-140.80356847596136,-362.3295162452076,-322.01587273617287
